600100115,Mus%Hs%18209,https://data.onb.ac.at/dtl/2588804,https
600100136,Mus%Hs%17714,https://data.onb.ac.at/dtl/2226669,https
600100090,Mus%Hs%16961,https://data.onb.ac.at/dtl/9389792,https
600100222,Mus%Hs%17980,https://data.onb.ac.at/dtl/2324003,https
600100176,Mus%Hs%17981,https://data.onb.ac.at/dtl/2324658,https
600100251,Mus%Hs%17527,https://data.onb.ac.at/dtl/2803190,https
600100280,Mus%Hs%17132,https://data.onb.ac.at/dtl/8923228,https
600100269,Mus%Hs%16692,https://data.onb.ac.at/dtl/2806021,https
600100271,Mus%Hs%17741,https://data.onb.ac.at/dtl/5770257,https
600100318,Mus%Hs%18145,https://data.onb.ac.at/dtl/2432684,https
600100319,Mus%Hs%17952,https://data.onb.ac.at/dtl/5774969,https
600500098,Mus%Hs%18317,https://data.onb.ac.at/dtl/2558372,https
600100394,Mus%Hs%17399,https://data.onb.ac.at/dtl/2928193,https
600100390,Mus%Hs%17369,https://data.onb.ac.at/dtl/2928342,https
600100386,Mus%Hs%18146,https://data.onb.ac.at/dtl/2979280,https
600100396,Mus%Hs%17101,https://data.onb.ac.at/dtl/2967298,https
600100402,Mus%Hs%17102/1,https://data.onb.ac.at/dtl/2967825,https
600100402,Mus%Hs%17102/2,https://data.onb.ac.at/dtl/2967902,https
600100402,Mus%Hs%17102/3,https://data.onb.ac.at/dtl/2968032,https
600100402,Mus%Hs%17102/4,https://data.onb.ac.at/dtl/2967979,https
600100381,Mus%Hs%18211,https://data.onb.ac.at/dtl/2968234,https
600100382,Mus%Hs%17645,https://data.onb.ac.at/dtl/4820739,https
600100423,Mus%Hs%17050/1,https://data.onb.ac.at/dtl/2996537,https
600100423,Mus%Hs%17050/2,https://data.onb.ac.at/dtl/2996194,https
600100426,Mus%Hs%17105,https://data.onb.ac.at/dtl/2997367,https
600100420,Mus%Hs%18202,https://data.onb.ac.at/dtl/2996880,https
600100436,Mus%Hs%18281,https://data.onb.ac.at/dtl/2997982,https
600100517,Mus%Hs%17945/1,https://data.onb.ac.at/dtl/3092779,https
600100517,Mus%Hs%17945/2,https://data.onb.ac.at/dtl/3092457,https
600100517,Mus%Hs%17945/3,https://data.onb.ac.at/dtl/3092026,https
600100523,Mus%Hs%18238,https://data.onb.ac.at/dtl/3097030,https
600100496,Mus%Hs%18239/1,https://data.onb.ac.at/dtl/3096961,https
600100496,Mus%Hs%18239/2,https://data.onb.ac.at/dtl/3096892,https
600100496,Mus%Hs%18239/3,https://data.onb.ac.at/dtl/3096847,https
600100496,Mus%Hs%18239/4,https://data.onb.ac.at/dtl/3097589,https
600100468,Mus%Hs%17591,https://data.onb.ac.at/dtl/3133790,https
600100732,Mus%Hs%16756,https://data.onb.ac.at/dtl/3580168,https
600100885,Mus%Hs%18143,https://data.onb.ac.at/dtl/3313651,https
600100976,Mus%Hs%17182/1,https://data.onb.ac.at/dtl/3337459,https
600100976,Mus%Hs%17182/2,https://data.onb.ac.at/dtl/3352528,https
600100976,Mus%Hs%17182/3,https://data.onb.ac.at/dtl/3340461,https
600100961,Mus%Hs%17184/1,https://data.onb.ac.at/dtl/3348483,https
600100961,Mus%Hs%17184/2,https://data.onb.ac.at/dtl/3344590,https
600100961,Mus%Hs%17184/3,https://data.onb.ac.at/dtl/3341726,https
600100988,Mus%Hs%17183/1,https://data.onb.ac.at/dtl/3353086,https
600100988,Mus%Hs%17183/2,https://data.onb.ac.at/dtl/3346627,https
600100988,Mus%Hs%17183/3,https://data.onb.ac.at/dtl/3347554,https
600100988,Mus%Hs%17183/4,https://data.onb.ac.at/dtl/3351509,https
600100981,Mus%Hs%18220/1,https://data.onb.ac.at/dtl/3351017,https
600100981,Mus%Hs%18220/2,https://data.onb.ac.at/dtl/3345722,https
600100981,Mus%Hs%18220/3,https://data.onb.ac.at/dtl/3376332,https
600100985,Mus%Hs%18227/1,https://data.onb.ac.at/dtl/3348829,https
600100985,Mus%Hs%18227/2,https://data.onb.ac.at/dtl/3346754,https
600100985,Mus%Hs%18227/3,https://data.onb.ac.at/dtl/3342073,https
600100985,Mus%Hs%18227/4,https://data.onb.ac.at/dtl/3341530,https
600100972,Mus%Hs%18253/1,https://data.onb.ac.at/dtl/3342408,https
600100972,Mus%Hs%18253/2,https://data.onb.ac.at/dtl/3339089,https
600100972,Mus%Hs%18253/3,https://data.onb.ac.at/dtl/3338296,https
600100968,Mus%Hs%18255/1,https://data.onb.ac.at/dtl/3353221,https
600100968,Mus%Hs%18255/2,https://data.onb.ac.at/dtl/3347131,https
600100968,Mus%Hs%18255/3,https://data.onb.ac.at/dtl/3343578,https
600101160,Mus%Hs%17654,https://data.onb.ac.at/dtl/3425581,https
600101430,Mus%Hs%17069,https://data.onb.ac.at/dtl/3655472,https
600101982,Mus%Hs%17738,https://data.onb.ac.at/dtl/4098803,https
600101978,Mus%Hs%17730,https://data.onb.ac.at/dtl/9369291,https
600102529,Mus%Hs%17513,https://data.onb.ac.at/rep/1320009E,new_tag
600104133,Mus%Hs%17100,https://data.onb.ac.at/dtl/5806175,https
600104139,Mus%Hs%17606,https://data.onb.ac.at/dtl/9223788,https
600104130,Mus%Hs%17594,https://data.onb.ac.at/dtl/4510307,https
600104120,Mus%Hs%17595,https://data.onb.ac.at/dtl/4571311,https
600104963,Mus%Hs%17701,https://data.onb.ac.at/dtl/9368313,https
600105076,Mus%Hs%17081,https://data.onb.ac.at/rep/131F434A,new_tag
600105073,Mus%Hs%17056,https://data.onb.ac.at/rep/131F3213,new_tag
600105027,Mus%Hs%17673,https://data.onb.ac.at/dtl/9641403,new_tag
600105118,Mus%Hs%17725,https://data.onb.ac.at/dtl/6141348,https
600105079,Mus%Hs%17065,https://data.onb.ac.at/rep/131FC502,new_tag
600105031,Mus%Hs%17675,https://data.onb.ac.at/dtl/6141539,https
600105104,Mus%Hs%17625,https://data.onb.ac.at/dtl/9213218,https
600105034,Mus%Hs%17084,https://data.onb.ac.at/dtl/4968031,https
600105837,Mus%Hs%16641,https://data.onb.ac.at/rep/131E623B,new_tag
600105880,Mus%Hs%16642,https://data.onb.ac.at/rep/131E6238,new_tag
600105845,Mus%Hs%16685,https://data.onb.ac.at/dtl/6784042,https
600105892,Mus%Hs%17655,https://data.onb.ac.at/dtl/9266577,https
0,Mus%Hs%17085/1,https://data.onb.ac.at/rep/131F74DA,probably_new_tag
0,Mus%Hs%17085/2,https://data.onb.ac.at/rep/131F74C5,probably_new_tag
0,Mus%Hs%18294/1,https://data.onb.ac.at/rep/131BADB9,probably_new_tag
0,Mus%Hs%18294/2,https://data.onb.ac.at/rep/131BADB8,probably_new_tag
600105846,Mus%Hs%18294/3,https://data.onb.ac.at/rep/131BADB7,new_tag
600106849,Mus%Hs%18304,https://data.onb.ac.at/rep/131BADCA,new_tag
600106928,Mus%Hs%17623,https://data.onb.ac.at/dtl/9263825,https
600106895,Mus%Hs%17054,https://data.onb.ac.at/dtl/9674654,new_tag
600106889,Mus%Hs%18276,https://data.onb.ac.at/rep/131B3062,new_tag
600106874,Mus%Hs%18295,https://data.onb.ac.at/rep/131BADCC,new_tag
600106925,Mus%Hs%18292,https://data.onb.ac.at/rep/131B3063,new_tag
600106909,Mus%Hs%17584,https://data.onb.ac.at/dtl/9131476,https
600106919,Mus%Hs%17599,https://data.onb.ac.at/dtl/6836437,https
600106902,Mus%Hs%18259,https://data.onb.ac.at/rep/131B3065,new_tag
600106872,Mus%Hs%17578,https://data.onb.ac.at/dtl/9131714,https
600106880,Mus%Hs%18306,https://data.onb.ac.at/rep/131BADC7,new_tag
600106867,Mus%Hs%18290,https://data.onb.ac.at/rep/131B3061,new_tag
600106854,Mus%Hs%17583,https://data.onb.ac.at/dtl/9181384,https
600106847,Mus%Hs%17060,https://data.onb.ac.at/rep/131F4F08,new_tag
600106926,Mus%Hs%18279,https://data.onb.ac.at/dtl/9063837,https
600106910,Mus%Hs%18289,https://data.onb.ac.at/rep/131F82EE,new_tag
0,Mus%Hs%18297/1,https://data.onb.ac.at/rep/131BADC9,probably_new_tag
0,Mus%Hs%18297/2,https://data.onb.ac.at/rep/131BADC6,probably_new_tag
0,Mus%Hs%18297/3,https://data.onb.ac.at/rep/131BADC5,probably_new_tag
0,Mus%Hs%18297/4,https://data.onb.ac.at/rep/131BADC4,probably_new_tag
0,Mus%Hs%18297/5,https://data.onb.ac.at/rep/131BADC3,probably_new_tag
600106914,Mus%Hs%17062,https://data.onb.ac.at/rep/131F7665,new_tag
600107047,Mus%Hs%17576,https://data.onb.ac.at/dtl/9262681,https
0,Mus%Hs%18264/1,https://data.onb.ac.at/rep/131ACFF7,probably_new_tag
0,Mus%Hs%18264/2,https://data.onb.ac.at/rep/131ACFF6,probably_new_tag
0,Mus%Hs%18264/3,https://data.onb.ac.at/rep/131ACFF5,probably_new_tag
600106988,Mus%Hs%18275,https://data.onb.ac.at/rep/131AD009,new_tag
600107094,Mus%Hs%17073,https://data.onb.ac.at/rep/131F766A,new_tag
600107036,Mus%Hs%17637,https://data.onb.ac.at/dtl/9210738,https
600107765,Mus%Hs%17109/1,https://data.onb.ac.at/dtl/6837505,https
600107765,Mus%Hs%17109/2,https://data.onb.ac.at/dtl/7586609,https
600107765,Mus%Hs%17109/3,https://data.onb.ac.at/dtl/7584407,https
600107774,Mus%Hs%17597,https://data.onb.ac.at/dtl/6582600,https
600107821,Mus%Hs%18232/1,https://data.onb.ac.at/rep/131B1011,new_tag
0,Mus%Hs%18232/2,https://data.onb.ac.at/rep/131B1010,probably_new_tag
0,Mus%Hs%18232/3,https://data.onb.ac.at/rep/131B100F,probably_new_tag
600107808,Mus%Hs%17151/1,https://data.onb.ac.at/dtl/8565744,https
600107808,Mus%Hs%17151/2,https://data.onb.ac.at/dtl/8565322,https
600107808,Mus%Hs%17151/3,https://data.onb.ac.at/dtl/8564868,https
600107817,Mus%Hs%17107/1,https://data.onb.ac.at/dtl/8465942,https
600107817,Mus%Hs%17107/2,https://data.onb.ac.at/dtl/8459858,https
600107817,Mus%Hs%17107/3,https://data.onb.ac.at/dtl/8462450,https
600107803,Mus%Hs%17168/1,https://data.onb.ac.at/dtl/8543356,https
600107803,Mus%Hs%17168/2,https://data.onb.ac.at/dtl/8542966,https
600107803,Mus%Hs%17168/3,https://data.onb.ac.at/dtl/8542536,https
600107793,Mus%Hs%17626,https://data.onb.ac.at/dtl/5702418,https
600107786,Mus%Hs%18097/1,https://data.onb.ac.at/rep/131AD44F,new_tag
0,Mus%Hs%18097/2,https://data.onb.ac.at/rep/131AD44E,probably_new_tag
0,Mus%Hs%18097/3,https://data.onb.ac.at/rep/131B0E79,probably_new_tag
600107757,Mus%Hs%17111/1,https://data.onb.ac.at/dtl/8459512,https
600107757,Mus%Hs%17111/2,https://data.onb.ac.at/dtl/8478693,https
600107757,Mus%Hs%17111/3,https://data.onb.ac.at/dtl/8477937,https
600107757,Mus%Hs%17111/4,https://data.onb.ac.at/dtl/8478287,https
600107757,Mus%Hs%17111/5,https://data.onb.ac.at/dtl/8476115,https
0,Mus%Hs%18230/1,https://data.onb.ac.at/rep/131BADE3,probably_new_tag
0,Mus%Hs%18230/2,https://data.onb.ac.at/rep/131BADE2,probably_new_tag
0,Mus%Hs%18230/3,https://data.onb.ac.at/rep/131BADE1,probably_new_tag
0,Mus%Hs%18230/4,https://data.onb.ac.at/rep/131BADE0,probably_new_tag
0,Mus%Hs%18230/5,https://data.onb.ac.at/rep/131BADDF,probably_new_tag
600107836,Mus%Hs%17134,https://data.onb.ac.at/rep/131FBECA,new_tag
600107823,Mus%Hs%17106,https://data.onb.ac.at/rep/131FC3F2,new_tag
600107813,Mus%Hs%17118,https://data.onb.ac.at/rep/131AA977,new_tag
600107800,Mus%Hs%17148/1,https://data.onb.ac.at/dtl/8575062,https
600107800,Mus%Hs%17148/2,https://data.onb.ac.at/dtl/8574544,https
600107800,Mus%Hs%17148/3,https://data.onb.ac.at/dtl/8574074,https
600107790,Mus%Hs%18142,https://data.onb.ac.at/rep/131A92E3,new_tag
600107785,Mus%Hs%17071,https://data.onb.ac.at/rep/131F4F11,new_tag
600107770,Mus%Hs%17103,https://data.onb.ac.at/rep/131F8CDD,new_tag
600107833,Mus%Hs%17127,https://data.onb.ac.at/rep/131F8CDB,new_tag
600107806,Mus%Hs%17125,https://data.onb.ac.at/dtl/4734653,https
600107815,Mus%Hs%17646,https://data.onb.ac.at/dtl/4828255,https
600107801,Mus%Hs%17114,https://data.onb.ac.at/dtl/7096205,https
600107791,Mus%Hs%17614,https://data.onb.ac.at/dtl/5023664,https
600107782,Mus%Hs%17136/1,https://data.onb.ac.at/dtl/8481259,https
600107782,Mus%Hs%17136/2,https://data.onb.ac.at/dtl/8480479,https
600107782,Mus%Hs%17136/3,https://data.onb.ac.at/dtl/8480861,https
600107775,Mus%Hs%17129,https://data.onb.ac.at/rep/131F9332,new_tag
600107762,Mus%Hs%17153,https://data.onb.ac.at/rep/131BADC1,new_tag
600107820,Mus%Hs%17700,https://data.onb.ac.at/dtl/4718568,https
600107827,Mus%Hs%17093,https://data.onb.ac.at/dtl/6501477,new_tag
600107812,Mus%Hs%17142/1,https://data.onb.ac.at/dtl/8477527,https
600107812,Mus%Hs%17142/2,https://data.onb.ac.at/dtl/8535300,https
600107812,Mus%Hs%17142/3,https://data.onb.ac.at/dtl/6383813,https
600107812,Mus%Hs%17142/4,https://data.onb.ac.at/dtl/8534998,https
600107812,Mus%Hs%17142/5,https://data.onb.ac.at/dtl/8534652,https
600107798,Mus%Hs%17143/1,https://data.onb.ac.at/dtl/8461970,https
600107798,Mus%Hs%17143/2,https://data.onb.ac.at/dtl/8460720,https
600107798,Mus%Hs%17143/3,https://data.onb.ac.at/dtl/8461506,https
600107798,Mus%Hs%17143/4,https://data.onb.ac.at/dtl/8461596,https
600107789,Mus%Hs%17120,https://data.onb.ac.at/rep/131FC507,new_tag
600107768,Mus%Hs%18203,https://data.onb.ac.at/rep/131BADCE,new_tag
0,Mus%Hs%18257/1,https://data.onb.ac.at/rep/131E0293,probably_new_tag
0,Mus%Hs%18257/2,https://data.onb.ac.at/rep/131C70D7,probably_new_tag
0,Mus%Hs%18257/3,https://data.onb.ac.at/rep/131BADC0,probably_new_tag
600107830,Mus%Hs%17723,https://data.onb.ac.at/dtl/9266027,https
600107837,Mus%Hs%17164/1,https://data.onb.ac.at/dtl/8667610,https
600107837,Mus%Hs%17164/2,https://data.onb.ac.at/dtl/8667124,https
600107837,Mus%Hs%17164/3,https://data.onb.ac.at/dtl/8666686,https
600107824,Mus%Hs%17140/1,https://data.onb.ac.at/dtl/8477137,https
600107824,Mus%Hs%17140/2,https://data.onb.ac.at/dtl/8476711,https
600107824,Mus%Hs%17140/3,https://data.onb.ac.at/dtl/8475597,https
600107811,Mus%Hs%17131,https://data.onb.ac.at/rep/131FC501,new_tag
600107796,Mus%Hs%17144/1,https://data.onb.ac.at/dtl/7536078,https
600107796,Mus%Hs%17144/2,https://data.onb.ac.at/dtl/7541929,https
600107796,Mus%Hs%17144/3,https://data.onb.ac.at/dtl/7535585,https
600107779,Mus%Hs%17122,https://data.onb.ac.at/dtl/4733806,https
600107764,Mus%Hs%17116,https://data.onb.ac.at/rep/131AA4FE,new_tag
600107773,Mus%Hs%17104,https://data.onb.ac.at/rep/131FC3F3,new_tag
600107760,Mus%Hs%18140,https://data.onb.ac.at/rep/13204810,new_tag
600107831,Mus%Hs%17108/1,https://data.onb.ac.at/dtl/8460426,https
600107831,Mus%Hs%17108/2,https://data.onb.ac.at/dtl/8459228,https
600107831,Mus%Hs%17108/3,https://data.onb.ac.at/dtl/8466268,https
600107809,Mus%Hs%17089,https://data.onb.ac.at/dtl/6039957,https
600107816,Mus%Hs%17166,https://data.onb.ac.at/rep/131B3066,new_tag
0,Mus%Hs%18093/1,https://data.onb.ac.at/rep/131AA4FF,probably_new_tag
600107802,Mus%Hs%18093/2,https://data.onb.ac.at/rep/131AA93C,new_tag
0,Mus%Hs%18093/3,https://data.onb.ac.at/rep/131AA93B,probably_new_tag
600107778,Mus%Hs%18144,https://data.onb.ac.at/rep/131AA978,new_tag
600107772,Mus%Hs%18228/1,https://data.onb.ac.at/dtl/5396976,https
600107772,Mus%Hs%18228/2,https://data.onb.ac.at/dtl/5396689,https
600107772,Mus%Hs%18228/3,https://data.onb.ac.at/dtl/5406723,https
600107772,Mus%Hs%18228/4,https://data.onb.ac.at/dtl/5397857,https
600107772,Mus%Hs%18228/5,https://data.onb.ac.at/dtl/5397546,https
600107758,Mus%Hs%18095/1,https://data.onb.ac.at/dtl/6454728,https
600107758,Mus%Hs%18095/2,https://data.onb.ac.at/dtl/6453068,https
600107758,Mus%Hs%18095/3,https://data.onb.ac.at/dtl/6453463,https
0,Mus%Hs%18240/1,https://data.onb.ac.at/rep/131AD444,probably_new_tag
0,Mus%Hs%18240/2,https://data.onb.ac.at/rep/131AD445,probably_new_tag
0,Mus%Hs%18240/3,https://data.onb.ac.at/rep/131AD446,probably_new_tag
600107835,Mus%Hs%17573,https://data.onb.ac.at/dtl/9104062,https
600107822,Mus%Hs%17681,https://data.onb.ac.at/dtl/9266463,https
600107810,Mus%Hs%17644,https://data.onb.ac.at/dtl/5702236,https
600108069,Mus%Hs%17649,https://data.onb.ac.at/dtl/9368957,https
600108079,Mus%Hs%17693/1,https://data.onb.ac.at/dtl/7915339,https
600108079,Mus%Hs%17693/2,https://data.onb.ac.at/dtl/7915602,https
600108457,Mus%Hs%17564,https://data.onb.ac.at/dtl/9274952,https
600108508,Mus%Hs%17661/1-10,https://data.onb.ac.at/dtl/5280003,https
0,Mus%Hs%17868/1,https://data.onb.ac.at/dtl/9631684,probably_new_tag
600108590,Mus%Hs%17868/2,https://data.onb.ac.at/dtl/9641959,new_tag
0,Mus%Hs%17868/3,https://data.onb.ac.at/dtl/9633378,probably_new_tag
600108699,Mus%Hs%18138,https://data.onb.ac.at/rep/131E95D4,new_tag
600108667,Mus%Hs%18153,https://data.onb.ac.at/rep/13204809,new_tag
600108731,Mus%Hs%18167,https://data.onb.ac.at/rep/13207EF2,new_tag
600108737,Mus%Hs%17651,https://data.onb.ac.at/dtl/9266345,https
600108726,Mus%Hs%17582,https://data.onb.ac.at/dtl/9103112,https
600108714,Mus%Hs%17590,https://data.onb.ac.at/dtl/9131924,https
600108701,Mus%Hs%17589,https://data.onb.ac.at/dtl/9132240,https
600108709,Mus%Hs%17242/1,https://data.onb.ac.at/dtl/9102566,https
600108709,Mus%Hs%17242/2,https://data.onb.ac.at/dtl/9105372,https
600108709,Mus%Hs%17242/3,https://data.onb.ac.at/dtl/9104882,https
600108698,Mus%Hs%17192/1,https://data.onb.ac.at/dtl/4745211,https
600108698,Mus%Hs%17192/2,https://data.onb.ac.at/dtl/4745674,https
600108698,Mus%Hs%17192/3,https://data.onb.ac.at/dtl/4746177,https
600108687,Mus%Hs%17619,https://data.onb.ac.at/dtl/9265369,https
0,Mus%Hs%17207/1,https://data.onb.ac.at/rep/131B100C,probably_new_tag
600108674,Mus%Hs%17207/2,https://data.onb.ac.at/rep/131B100B,new_tag
0,Mus%Hs%17207/3,https://data.onb.ac.at/rep/131B100A,probably_new_tag
0,Mus%Hs%17207/4,https://data.onb.ac.at/rep/131B100D,probably_new_tag
0,Mus%Hs%17207/5,https://data.onb.ac.at/rep/131B100E,probably_new_tag
600108724,Mus%Hs%18137,https://data.onb.ac.at/rep/131ACFF8,new_tag
600108711,Mus%Hs%17110/1,https://data.onb.ac.at/dtl/8469677,https
600108711,Mus%Hs%17110/2,https://data.onb.ac.at/dtl/8472537,https
600108711,Mus%Hs%17110/3,https://data.onb.ac.at/dtl/8470273,https
600108719,Mus%Hs%17226/1,https://data.onb.ac.at/dtl/8795276,https
600108719,Mus%Hs%17226/2,https://data.onb.ac.at/dtl/8794782,https
600108719,Mus%Hs%17226/3,https://data.onb.ac.at/dtl/8794464,https
600108706,Mus%Hs%17047/1,https://data.onb.ac.at/dtl/8469311,https
600108706,Mus%Hs%17047/2,https://data.onb.ac.at/dtl/8471359,https
600108706,Mus%Hs%17047/3,https://data.onb.ac.at/dtl/8470999,https
600108739,Mus%Hs%18180,https://data.onb.ac.at/rep/131E95D2,new_tag
600108715,Mus%Hs%17636,https://data.onb.ac.at/dtl/9370781,https
600108704,Mus%Hs%17618,https://data.onb.ac.at/dtl/9211732,https
600108692,Mus%Hs%17620,https://data.onb.ac.at/dtl/9212972,https
600110027,Mus%Hs%17549,https://data.onb.ac.at/dtl/9180888,https
600111650,Mus%Hs%17260/1,https://data.onb.ac.at/dtl/4754549,https
600111650,Mus%Hs%17260/2,https://data.onb.ac.at/dtl/4754827,https
600111650,Mus%Hs%17260/3,https://data.onb.ac.at/dtl/4754634,https
600111650,Mus%Hs%17260/4,https://data.onb.ac.at/dtl/4754695,https
